title,author,genre,status,release_day,views,subscribers,rating,chapter,comments,total_comments,likes,total_likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date,season
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,31,9048,1883971,247400,60143294,2018-09-30,Luisa Day,Hera knowwws! please save our cinnamon roll! 😭❤,"Sep 29, 2018",161165,257,42,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,31,9048,1883971,247400,60143294,2018-09-30,Julie Togepi,"SHE KNOWS!?!?!??! HOW!?!?!?!?!? Edit: Thank you everyone for informing me more about Greek Mythology. I only knew Hera as Zeus' wife/sister and being jealous of the other women that had affairs with her husband. I didn't know what her job(?) was until everyone started saying womanhood marriage, family, fertility, basically anything that had to do with marriage or family. There are more, but I'm too lazy to list them all. I also found it very interesting that Helios is a Titan sun god. ","Sep 29, 2018",114969,536,200,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,31,9048,1883971,247400,60143294,2018-09-30,nearlyacceptable,"O SH*T IF HERA FINDS OUT, APOLLO IS DEAD. AND IF HADES FINDS OUT, APOLLO IS DEAD! YAAAAAAY! Either way, Apollo is dead.  DOWN WITH RAPIST SCUM!!!! ","Sep 29, 2018",5223,9,26,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,31,9048,1883971,247400,60143294,2018-09-30,RebelFlower03,"HERA KNOWS, THIS IS NOT A DRILL. I REPEAT HERA KNOWS! Apollo better watch himself.","Sep 29, 2018",2619,6,9,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,31,9048,1883971,247400,60143294,2018-09-30,Audreiess,"Hera, Hades, and Persephone should just tag team throw down with Apollo","Sep 29, 2018",1739,2,9,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,31,9048,1883971,247400,60143294,2018-09-30,AestheticUniverse,"Oh Hera knows. I’m happy she’s going to beat Apollo’s a*s but at the same time, the way everything was drawn to show how she found out was beautiful and tragic at the same time, and I just can’t help but feel bad for Persephone and Hera. God I love this story","Sep 29, 2018",1352,4,4,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,31,9048,1883971,247400,60143294,2018-09-30,kcdubbs,"Hera may not be a saint, but every woman who has felt it knows that pain when she sees it... I hope she gives him hell.","Sep 29, 2018",1316,2,2,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,31,9048,1883971,247400,60143294,2018-09-30,tigeress667,"For all of you asking how Hera knows about the rape, she is the goddess of women, the home, the hearth,  marriage everything to do with women. There's more than one story where she comes the defense of a rape victim well at least when they're not her husband's victims she has a bad history of punishing them.","Sep 29, 2018",1074,3,17,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,31,9048,1883971,247400,60143294,2018-09-30,Accidentally Awesome,HERA IS THE BETTER MOTHER FOR PERSEPHONE YALL AGREE AND SHE IS THE CAPTAIN OF THIS UNBREAKABLE SHIP,"Sep 29, 2018",924,4,4,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,31,9048,1883971,247400,60143294,2018-09-30,Tofu Kat,My heart literally broke again when I saw the tear drop from Hera’s eye,"Sep 29, 2018",886,1,3,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,31,9048,1883971,247400,60143294,2018-09-30,sammyOlive,"Dear Hera, Please destroy Apollo. Love,  Everyone","Sep 29, 2018",673,0,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,31,9048,1883971,247400,60143294,2018-09-30,tomasfcr,"Hera is the goddess of marriage and woman. She is the Representation of Women's freedom and rights, which means that she know when a women passes through a psychological pain. She knows when, especially a women was Physically, Verbally and Sexually abused. My theory. The thing is that, she does not know that Apollo raped Persephone, she only knows that Persephone was raped","Sep 29, 2018",677,3,10,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,31,9048,1883971,247400,60143294,2018-09-30,soysauce amoeba🌞,She feels the PURPLE MAN HOE ENERGY,"Sep 29, 2018",444,4,8,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,31,9048,1883971,247400,60143294,2018-09-30,Brianne van Hattum,"Everyone is talking about how Hades and Hera are going to react to Apollo, but how do you think Hermes and Artemis will feel? Artemis let her brother in, and Hermes was sleeping in the next room. Plus they both kind of saw how uncomfortable Persephone was around Apollo. I'm sure they both are going to have very complicated feelings about the situation when they both find out.","Sep 30, 2018",396,0,8,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,32,4892,1883971,240728,60143294,2018-10-07,your boi Barney,"""She's so, she's so.... small"" uhh we prefer the term 'funsize'","Oct 06, 2018",127452,661,158,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,32,4892,1883971,240728,60143294,2018-10-07,lex? ,"""That's your business. Plus I'm only interested in the dead ones."" In a really creepy way, that's so me EDIT: ummm I was talking about serial killers and history yo @_@","Oct 06, 2018",96635,620,54,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,32,4892,1883971,240728,60143294,2018-10-07,yoshiglam123,Puppies!!!!!!  Edit: thanks for the likes dudes ,"Oct 06, 2018",59818,596,19,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,32,4892,1883971,240728,60143294,2018-10-07,This user has been deleted.,This comment has been deleted.,,0,0,28,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,32,4892,1883971,240728,60143294,2018-10-07,Sensoul,dont you hate it when you teleport into a car but your too big for the car,"Oct 06, 2018",2113,4,13,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,32,4892,1883971,240728,60143294,2018-10-07,Cruella6235,"Ahhhhh!!! Okay, I’m so happy Hades got to confront Aphrodite BUT I’m happy that she challenged him on his feelings! I can’t wait to see his reactions when he discovers that the little pink goddess will be assigned to work FOR him! (Squeals happily) THEN, Kore will DEFINITELY see the best of Hades! ❤️ ","Oct 06, 2018",1221,2,2,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,32,4892,1883971,240728,60143294,2018-10-07,Rising Tide,“Congratulations you’re dead” I DIED when I saw that. (not sorry),"Oct 06, 2018",1216,3,10,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,32,4892,1883971,240728,60143294,2018-10-07,_bachang,"The dog sitter has a POMEGRANATE computer, not an Apple one!","Oct 06, 2018",942,2,8,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,32,4892,1883971,240728,60143294,2018-10-07,quiinta,"lol Aphrodite and Psyche are just hanging out, going to doggie daycares, making plans to go eat while Eros is being a boo hoo lil bich","Oct 06, 2018",900,8,8,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,32,4892,1883971,240728,60143294,2018-10-07,Tarzella,Hades is the ultimate dog dad and I’m here for it ,"Oct 06, 2018",685,2,1,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,32,4892,1883971,240728,60143294,2018-10-07,Solie Dragheart,Hades looking Hot AF in that last shot though.  ,"Oct 06, 2018",607,2,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,32,4892,1883971,240728,60143294,2018-10-07,A.J14,So no one is mentioning the fact that we know where Psyche is...just me...okay,"Oct 06, 2018",574,2,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,32,4892,1883971,240728,60143294,2018-10-07,Montz-ster,"He literally chases Aphrodite down and threatens her for what she did to his Kore, just wait till he finds out about Apollo! We gonna see a truly enraged Hades","Oct 06, 2018",395,1,3,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,32,4892,1883971,240728,60143294,2018-10-07,catheu14,Me running from my problems,"Oct 06, 2018",382,2,3,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,32,4892,1883971,240728,60143294,2018-10-07,Cat Gonzalez,Hades says “Aphrodite” with as much vehemence as Timmy’s dad saying “Dinkleberg.” Lol,"Oct 06, 2018",301,1,6,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,33,4655,1883971,236093,60143294,2018-10-14,gabriella.hill,"In Greek Mythology it is said that hades fell in love with Persephone in ""a heart beat"". In fact he loved her so much and  he couldn't stand to see her sad so he forced himself to go 6 months with out her because she missed her mother.❤️ *Edit*:WOaH thats a lot of likes guys thank you so much! Also there is a lot of versions of the ""Hades and Persephone"" story, some are a little bit more cynical, but I like the storys that say Hades would truly sacrifice anything for Persephone.","Oct 13, 2018",135251,452,139,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,33,4655,1883971,236093,60143294,2018-10-14,Madisunshine,YES FREAKING MAKE HER A PORTRAIT AND HANG IT IN YOUR OFFICE AND BE DISTRACTED BY HER BEAUTY,"Oct 13, 2018",103119,257,25,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,33,4655,1883971,236093,60143294,2018-10-14,doménica,“you would make a much better subject for a painting” SEND IT YOU COWARD ,"Oct 13, 2018",15864,24,13,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,33,4655,1883971,236093,60143294,2018-10-14,This user has been deleted.,This comment has been deleted.,,0,0,40,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,33,4655,1883971,236093,60143294,2018-10-14,Mary Clarke,WHAT DO YOU MEAN NAMELESS FLOWER NYMPH EXCUSE ME SHE'S OUR FREAKING QUEEN,"Oct 13, 2018",2299,2,4,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,33,4655,1883971,236093,60143294,2018-10-14,T.G.iTem,oh boy. i hope Momma Demeter won't see that. *sweats*,"Oct 13, 2018",1713,0,7,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,33,4655,1883971,236093,60143294,2018-10-14,Lexi Shantazio,"he sang to Cerberus , so adorbs","Oct 13, 2018",1332,1,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,33,4655,1883971,236093,60143294,2018-10-14,BextheRex45,"Why is it that, in Greek Mythology, Hades is the most loyal out of the Gods? like he is incredibly in love with Persephone and wants nothing but her happiness but Hades' brothers are like ""I'm gonna stick my dick in EVERYTHING""","Oct 13, 2018",1002,1,12,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,33,4655,1883971,236093,60143294,2018-10-14,Jasmine Torres,"""I cant imagine how distracted I'd be If she worked here"" >//-//> Thanks for all the likes guys, hopefully they meet again soon!! ","Oct 13, 2018",677,1,6,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,33,4655,1883971,236093,60143294,2018-10-14,Jennifer Connell,Who else wanted to throat punch the evil red demon. Get yo hands off hades he’s upgraded!,"Oct 13, 2018",591,6,7,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,33,4655,1883971,236093,60143294,2018-10-14,MsScarlet🌹,FLOWER NYMPH?! 😠 Who you calling flower nymph?! 🌸 SHES THE FLOWER GODDESS! Who wrote this? Leave that cinnamon roll alone.,"Oct 13, 2018",492,0,3,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,33,4655,1883971,236093,60143294,2018-10-14,moonjellie.meows,It’s so cute that Hades and Persephone both feel like they would be embarrassed working in front of each other because they like each other so much 😊😊😊,"Oct 13, 2018",434,2,0,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,33,4655,1883971,236093,60143294,2018-10-14,Ameera Rose,I hope Hera doesn't think Hades was the one who raped Persephone once she sees the article.,"Oct 13, 2018",371,2,12,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,33,4655,1883971,236093,60143294,2018-10-14,SkyTheFluffyKittyCat,It’s not a scandal if it’s true love 💕 ,"Oct 13, 2018",242,2,2,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,33,4655,1883971,236093,60143294,2018-10-14,Aliodrocy,sleezy? SLEEZY? HOW DARE YOU INSULT MY CINNAMON BUN YOU BEST NOT TOUCH HER OR I WILL UNLEASH THE WRATH OF HADES ONTO THOU,"Oct 13, 2018",231,1,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,34,5616,1883971,236734,60143294,2018-10-21,~rayz. :D,"DON’T YOU DARE PICK ON OUR FLOWER GODDESS, KIDS IN THE LAST PANEL, OR THE WRATH OF THE FANS (and Hades, of course) WILL BEFALL UNTO YOU. Edit: :0 Top comment on my favourite mythological webtoon?? Thanks! Do leave a like to help out our wonderful author! :)","Oct 20, 2018",102293,366,53,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,34,5616,1883971,236734,60143294,2018-10-21,cv.mocha☕️,2 Things... 1) HOW IN THE WORLD DOES EVERYONE READ SO FAST???!! 2) Why did he think she was like... Older than 19???,"Oct 20, 2018",62604,602,100,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,34,5616,1883971,236734,60143294,2018-10-21,Cheshire_Dancer95,I started crying when it didn’t update at exactly 12:00 AM....I need friends Edit: I am  s h o o k,"Oct 20, 2018",48695,658,45,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,34,5616,1883971,236734,60143294,2018-10-21,AceMiint,ASSPOLLO BETTER STOP MESSAGING MY DAUGHTER BEFORE I BEAT HIS ASS Edit: there I changed my username to Demeter... kind of,"Oct 20, 2018",1873,10,10,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,34,5616,1883971,236734,60143294,2018-10-21,Shreks babies,GUYS SHE'S ONLY MY AGE AND SHE ABOUT TO GET WITH THE GREATEST SUGAR DADDY OF ALL TIME!!! WHAT AN ICON,"Oct 20, 2018",1699,35,13,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,34,5616,1883971,236734,60143294,2018-10-21,Sayori,"""SHE'S 19 YEARS OLD"" FBI OPEN UP","Oct 20, 2018",1393,11,19,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,34,5616,1883971,236734,60143294,2018-10-21,miishyy,looking good for 2000 something-ish,"Oct 20, 2018",1257,3,4,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,34,5616,1883971,236734,60143294,2018-10-21,Graciecake🍰,"Hades has such s beautiful smile when he gets an idea, don’t you think?","Oct 20, 2018",895,1,4,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,34,5616,1883971,236734,60143294,2018-10-21,Stiles2203 ,The part where Hades wanted to know about her handwriting was hilarious 😂 I live for the moments like those in this story ,"Oct 20, 2018",831,4,3,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,34,5616,1883971,236734,60143294,2018-10-21,Bluwitch93,I. Love. Hecate. She's Hades righthand woman. Gave him a serious wtf reality check. Then sat down to hear him out. ,"Oct 20, 2018",781,1,3,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,34,5616,1883971,236734,60143294,2018-10-21,BeeBeeLUV,"Gosh, seeing apollos name pop up gave me anxiety. Please just block his ass! ","Oct 20, 2018",741,2,8,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,34,5616,1883971,236734,60143294,2018-10-21,💫_sxdbxtchxs_💫,"""Age is just a number"" yeah and tartarus is just a place","Oct 20, 2018",662,1,15,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,34,5616,1883971,236734,60143294,2018-10-21,tiff! ( ͡° ͜ʖ ͡°),"Hey, I mean, you might be decades older, but at least she’s LEGAL","Oct 20, 2018",534,25,8,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,34,5616,1883971,236734,60143294,2018-10-21,Sammy Tammy,Hades and Hecate are going to protect the pink marshmallow. I wonder if Persephone's mother read the newspaper?,"Oct 20, 2018",403,1,3,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,34,5616,1883971,236734,60143294,2018-10-21,BuggaBoo22,By the look in Hades and Hecate's eyes....someone is in trouble for daring to publish trash about our dear pink baby! You show'em Hades! TO BATTLE FOR HER HONOR! ,"Oct 20, 2018",373,1,1,2023-01-03,1
