site,season,season_chapter,overall_chapter,upvotes,downvotes,reply_count,comment_text,date
naver,2,44,124,8753,191,1,호미곶인가  거기 있던거같은데 ㅋㅋㅋㅋㅋ하나는 호량 하나는 카사노 사나봐... 거기가면 쿤올레를볼수있을까,"May 16, 2013"
naver,2,44,124,6052,118,0,란개도도해ㅋㅋㅋ기여어,"Apr 25, 2013"
naver,2,44,124,5124,157,0,Show me the money 왜냐고? 란 저 녀석이 비싼 등대를 쳐부셨거든,"May 24, 2013"
naver,2,44,124,4453,87,0,쿤 빠득 ㅋㅋㅋ 넘흐 귀여워♥,"Apr 24, 2013"
naver,2,44,124,3770,69,0,쿤 빡갔..,"May 05, 2013"
naver,2,44,124,3413,89,0,쿤긔여♥♥♥,"May 21, 2013"
naver,2,44,124,2633,123,1,란도 쿤가문임?먼가 그래보여,"May 25, 2013"
naver,2,44,124,2255,196,0,시아시아 하니까 동방신기 생각남ㅋㅋ 유노유노 시아시아 최강최강 믹키믹키 영웅영웅,"May 24, 2013"
naver,2,44,124,2171,51,0,쿤 빡친거 개귀욤,"May 18, 2013"
naver,2,44,124,2143,54,0,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ작가님ㅋㅋㅋ 작가님의 개그는 웹툰이 아닌 작가의 말이네요,"May 16, 2013"
naver,2,44,124,1708,53,0,작가님이 아니래요,"May 24, 2013"
naver,2,45,125,36380,191,8,호량:나 아니라고 개갱기들아,"May 09, 2013"
naver,2,45,125,27270,624,8,"아 설렌다고!!!!!왜 이따위 2차원에 설레는거냐고!!!!ㅠ 아 비올레 자상하고 잘생기고 배려심많고 빽(유리,FUG)도 잇고 능력도 좋고 사람을 매혹시키는 무언가가 잇고 용기도 잇고 배짱도 잇고......","May 12, 2013"
naver,2,45,125,18791,277,0,미생아 나랑 자리바꿔,"May 08, 2013"
naver,2,45,125,14879,351,2,다 됬고 미생이 부럽다,"May 11, 2013"
naver,2,45,125,12993,450,1,밤...너란남자...날게이로만들고잇어...,"May 20, 2013"
naver,2,45,125,10454,171,5,왜 말을 못해 말을 내가 오른팔의악마가 아니다! 왜 말을 못하냐고,"May 16, 2013"
naver,2,45,125,9219,111,0,아ㅠㅠㅠㅠ밤 왜이렇게 자상하고 착해......ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,"May 07, 2013"
naver,2,45,125,7361,133,0,으엉엉어엉비올레 날 가져이건 사기잖아 좀.,"May 17, 2013"
naver,2,45,125,5231,85,0,미생이 개부럽네 비올레가 목마태워주고 비올레 안아보고 비올레한테 위로받고..오미..; 근데 비올레 미생이한테까지도 존댓말쓰고 막 괜찮다고해줌...할..존나사랑해...아..ㅆㅃ..내오빠가 저랬으면... ㅠㅠㅠㅠ...,"Jul 02, 2013"
naver,2,45,125,5130,78,0,와 드디어 만나는 근가,"May 08, 2013"
naver,2,45,125,4947,46,0,밤이 저래서 유리가 환장하지 ㅋ,"May 16, 2013"
naver,2,45,125,4259,92,0,미생이 부러버~~~~~~~~,"May 14, 2013"
naver,2,45,125,4200,152,2,비올레 너 신고요ㅋ 혼인신고ㅋ,"May 22, 2013"
naver,2,45,125,3314,46,0,아진짜밤왤케좋지ㅋㅋㅋㅋ?♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥,"May 15, 2013"
naver,2,45,125,127,0,0,"밤이 몇 년 지낸 탕수육 팀보다 몇 달 지낸 1부 친구들을 잊지 못하는 건, 그게 처음 느낀 다수의 온기였기 때문임... 호량한텐 탕수육팀이 그런 존재란 거고ㅜㅜ 그러니 밤이 호량을 혼자 둘 수 없다는 거지ㅜㅜ1부 친구들을 잃은 지금의 자신을 보는 것 같아서","Apr 08, 2019"
naver,2,46,126,25244,292,6,라헬년 넌 간호받을 자격없어 임마,"May 18, 2013"
naver,2,46,126,19571,188,8,당신은 덫에 걸렸습니다,"May 10, 2013"
naver,2,46,126,14842,178,1,나의 친구 번역기 쿤도 번역기를 꺼내들겠죠,"May 16, 2013"
naver,2,46,126,12722,190,1,조류독감 걸린 병아리이름 삼계탕?ㅋㅋㅋㅋ작명센스bb,"May 18, 2013"
naver,2,46,126,11694,250,0,살찐사람 무시하지마라!!!,"May 18, 2013"
naver,2,46,126,7488,129,0,번역: 너 낚임 ㅅㄱ,"May 18, 2013"
naver,2,46,126,5567,231,1,you just activated my trap card,"May 23, 2013"
naver,2,46,126,4761,87,0,쿤과 밤이 만나겠지!!,"May 18, 2013"
naver,2,46,126,4227,52,0,"쿤이 ""설마 쓸데없는 사람 잡고있지는 않겠지"" 햇는데 그러고잇음ㅋㅋ 비싼 등대도 부셔먹고ㅋㅋㅋㄱㅋㅋㅋ","May 24, 2013"
naver,2,46,126,3474,56,0,우리의친구 번역기,"May 16, 2013"
naver,2,46,126,3082,36,0,비올레 샴푸광고 해보실래여?,"May 27, 2013"
naver,2,46,126,2896,37,0,"다 살 쪘뎈ㅋㅋㅋㅋ호,호량아 괜찮아 넌 곰돌이같은게 매력이야","May 22, 2013"
naver,2,46,126,2533,85,0,뭐..뭐?,"May 16, 2013"
naver,2,46,126,2521,123,0,이때만해도 밤이랑쿤만날생각에 두근두근햇는뎅,"May 27, 2013"
naver,2,46,126,1964,24,0,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ번역기 돌리셨대ㅋㅋㅋㅋㅋㅋ,"May 24, 2013"
naver,2,47,127,30603,232,5,쿤 앞머리 까진거 존멋이다ㅠ,"May 05, 2013"
naver,2,47,127,28488,535,8,저 괴물은 뭔데 쿤 한테 안김? ㅡㅡ,"May 17, 2013"
naver,2,47,127,22841,314,6,쿤 추종자들 ... 무서움 작가 절대 쿤 못죽일듯 죽이면 웹툰망할듯 ㅋㅋㅋ,"Apr 25, 2013"
naver,2,47,127,17965,261,2,아머인벤토리는 쿤에드안의 창고에서 훔쳣겠군......,"May 16, 2013"
naver,2,47,127,15347,196,0,아 쿤 앞머리있을땐 곱상한데 앞머리 까지니까 완전남자네...♥,"May 17, 2013"
naver,2,47,127,11202,186,0,쿤은 하는 말마다 명대사..♥♥,"May 18, 2013"
naver,2,47,127,9601,149,0,쿤느님 사기치는데 반함♥♥,"May 16, 2013"
naver,2,47,127,8248,174,3,저 뱀 쿤이한테 안기다니..제길 부럽군,"Apr 25, 2013"
naver,2,47,127,8000,145,0,토....끼귀?,"May 10, 2013"
naver,2,47,127,6442,108,0,쿤 에드안:어떤 짜식이 내창고털음??쿤란:아빠잘때 쿤형아가 가져갔어요,"May 20, 2013"
naver,2,47,127,5885,123,0,언제나 사기쿤~~♥♥,"May 18, 2013"
naver,2,47,127,4848,68,5,쿤 명대사가지고사전만들고싶다,"May 21, 2013"
naver,2,47,127,4547,107,0,쿤 소유하고 싶다,"May 19, 2013"
naver,2,47,127,4297,123,0,야 쿤!!넌 왜 피부 트러블이 하나도 없냐??,"May 19, 2013"
naver,2,47,127,4229,63,1,바람에 흩날리는 쿤 머릿결 하.......*ㅅ* 죽이는 모습도 멋져,"May 24, 2013"
naver,2,48,128,42795,175,7,사기쿤이 사기당한날,"May 13, 2013"
naver,2,48,128,26197,623,4,어이! 토끼귀! 라헬처럼 다리도 멀쩡한사람이 당장 내려서 지발로 걷지 그래??ㅡㅡ,"May 16, 2013"
naver,2,48,128,16186,1185,3,밤 나쁜손ㄷ,"Apr 29, 2013"
naver,2,48,128,12089,200,3,이게 벌써 사개월 전이라니...밤의 좋은 빡침 ㅎㅎㅎㅎ,"May 16, 2013"
naver,2,48,128,11589,375,0,토끼귀 밤한테 안기다니 용서못한다ㅡㅡ,"May 18, 2013"
naver,2,48,128,10173,537,3,파란 변태가 누구더라...,"May 19, 2013"
naver,2,48,128,7288,124,0,사기쿤이 사과한테 당한 날,"May 17, 2013"
naver,2,48,128,6171,68,0,파란변태:쿤하츨링,"Jun 01, 2013"
naver,2,48,128,5427,125,0,이산가족 상봉 축하하는 1ㅅ,"May 05, 2013"
naver,2,48,128,4807,95,1,끄앙끄아아악끄악ㄱㄱㄱ...밤이 화났어..근데 잘생겼어..,"May 24, 2013"
naver,2,48,128,4071,66,0,파란변태는 와인잔 시험에서 쿤 등대에 처들어온 게임덕후 !! 이름이 쿤 하츨링 이엇나,"May 26, 2013"
naver,2,48,128,2840,85,0,"나쁜손이고 뭐고,토끼가 부럽쿤.","May 26, 2013"
naver,2,48,128,2672,51,0,이제 밤과 쿤은 재회를 하겠죠,"May 26, 2013"
naver,2,48,128,2620,86,0,시아시아나랑자리바꾸자 내가안길래,"May 25, 2013"
naver,2,48,128,67,0,0,저때 진짜 다음화를 바로 볼 수 없다는 사실에 가슴치며 울부짖었지...,"Feb 17, 2019"
naver,2,49,129,97195,433,49,이때 솔직히 심장이 터졌던 사람은 조용히 손을 들어봅시다,"May 10, 2013"
naver,2,49,129,59183,274,4,이날은 쿤도 울고 밤도 울고 독자도 울었다.,"May 09, 2013"
naver,2,49,129,41548,270,0,지금이야 바로 다음화를 볼 수 있지만 이때만해도 일주일이 10년같았음...쿤밤ㅠㅜ,"May 09, 2013"
naver,2,49,129,21487,313,1,아근데 밤.....졸...라아 ....머싯타흐핳♥♥,"May 13, 2013"
naver,2,49,129,18356,194,0,와!!!!!쿤 밤 재회!!!,"May 13, 2013"
naver,2,49,129,15547,172,1,여기도 10만이구낰ㅋㅋ 10만 넘은곳-2부 20화. 2부들어 논란을 종결한곳. 그리고 쿤밤 재회.,"May 13, 2013"
naver,2,49,129,11195,112,0,쿤과밤이한컷에있었으면사람들환장했겄네,"May 16, 2013"
naver,2,49,129,9863,113,0,별 아니 방이 다섯개☆☆☆☆☆,"May 17, 2013"
naver,2,49,129,7953,135,0,쿠....쿤이랑 밤이랑 만날때 찡...해서 나혼자 찔찔짰어ㅜㅜ,"May 16, 2013"
naver,2,49,129,6522,340,0,쿤 밤이라는 글자를보고 군밤이 생각난건 나 뿐인가...?,"May 18, 2013"
naver,2,49,129,5492,49,0,"근데 쿤,밤 조합도 까다로운 조합,최강의 조합임 그런데다 쿤의 머리와 밤의 능력ㅋ","May 17, 2013"
naver,2,49,129,4779,50,1,정주행해도 개쩐다 이번 편은,"May 26, 2013"
naver,2,49,129,3897,72,0,밤 은 눈이보여야 잘생겻다니껜,"May 18, 2013"
naver,2,49,129,3510,77,0,댓글이 10만을  너었어?! 이건 기적이야!!!!,"May 17, 2013"
naver,2,49,129,3211,49,1,14만가자!,"May 18, 2013"
naver,2,50,130,42419,460,21,이때만해도 라헬맞먹게 시아시아욕햇엇지...,"May 10, 2013"
naver,2,50,130,37265,522,10,이 함정이 모두 쿤을 위해만들어졌단걸 알게된 쿤은 왠지 자신이 주인공이란 사실에 기분이 좋았습니다.,"May 19, 2013"
naver,2,50,130,25342,496,5,쿤과밤의사이가마치공주와왕자인것같아..!!,"May 12, 2013"
naver,2,50,130,24238,644,7,쿤 쟤빼곤다 안면인식장애인이더라 ㅋ,"May 18, 2013"
naver,2,50,130,13568,237,3,시아시아님이 미쳐 날뛰고 있습니다. 도저히 막을수가 없습니다.,"May 14, 2013"
naver,2,50,130,10752,208,0,아니 이녀니...?!,"May 17, 2013"
naver,2,50,130,9369,412,0,쿤과밤 금단의 사랑?!,"May 17, 2013"
naver,2,50,130,7625,319,0,라헬 너는 아주 이세상 모든악을 합쳐도 모자랄  만큼 악녀야,"May 17, 2013"
naver,2,50,130,6661,119,0,밤님이시아시아님의연속킬을 차단하셨습니다,"May 17, 2013"
naver,2,50,130,6287,149,0,이만화 여자들패기가 엄청남...ㄷㄷ,"May 23, 2013"
naver,2,50,130,4840,96,0,저토끼에게서광년의기운이느꺼진다,"May 19, 2013"
naver,2,50,130,4216,90,0,쿤밤이진리죠♥♥♥,"May 16, 2013"
naver,2,50,130,3477,60,0,8만가자사기쿤과군밤의만남,"May 18, 2013"
naver,2,50,130,2928,55,0,작가의 말ㅋㅋㅋ,"May 17, 2013"
naver,2,50,130,1137,14,1,내가 77화보다가 베댓보고 50화로와서 음성변조확인한 수많은사람들중한명이겟지,"Aug 26, 2013"
naver,2,51,131,53081,300,14,라헬때문이야,"May 04, 2013"
naver,2,51,131,49814,253,18,라헬은다리가 4개씩이나 필요하나....,"May 09, 2013"
naver,2,51,131,39834,261,3,올레 우는거 볼때마다  맘이 아파요 맘이...,"May 09, 2013"
naver,2,51,131,35279,277,2,라헬은 언제나 착한척하다 안 되면 팀킬. 킬링하는게 취미신가봐.,"May 17, 2013"
naver,2,51,131,26772,223,1,캬 단의 명대사,"May 13, 2013"
naver,2,51,131,21508,1145,8,...............라헬아....................제발 밤하고 쿤의 사랑을 방해하지말아줄래?,"May 16, 2013"
naver,2,51,131,18778,355,4,자까님 절 웹툰속으로 보내주세요 엄청난 힘을 주십쇼 라헬년죽이고 독자들의 영웅이 되겠습니다,"May 21, 2013"
naver,2,51,131,14075,214,4,어머 라헬 넌 거미가 되고 싶은 거구나,"May 17, 2013"
naver,2,51,131,12192,209,0,비올레가 우니까 나도 울고 싶어ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,"May 09, 2013"
naver,2,51,131,9078,214,1,아 계탕... 그리고 저 라헬년.. 넌 다리가 도데체 몇개씩이나 필요한거니? 지 그 멀쩡한 다리 때문에 친구를.. !!  하나님 제발 허락해주세요. 전 저 미친년 죽이고 천국가겠습니다.,"May 18, 2013"
naver,2,51,131,6331,142,0,라헬의 킬링캠프: 무조건 빡치게 해드립니다. 잘해줘도 배신해드립니다. 존나 복에 겨워서 쿤밤을 차버립니다. 자매품 시아시아도 추가로. ,"May 24, 2013"
naver,2,51,131,5832,114,3,"조금은 생각해 보고 읽으시면 흥미로울 것 같아 올려봅니다. 이번화로 2부 23~25화의 부제목, '울의 매듭'의 진정한 의미가 밝혀지는 듯 싶네요. 울의 매듭은, 울타리(우리들)의 매듭이라는 의미를 가지고 있는데요, 쿤은 그때 새 동료들에게, '라헬의 울타리가 되어줘' 라며 탑을 오르자고 합니다. 하지만 이번화로 밝혀진건, 쿤은 그 때 자신이 라헬을 가두는 방향으로 감시의 울타리를 만들어 매듭을 지은 줄 알았지만, 사실은 자신을 가두고 감시되는 방향으로 지은 것이 되는거지요. 울타리의 매듭을 잘못 지은 것이지요. 그래서 그 에피소드의 이름도 울의 매듭이었고, 2부 25화 맨 끝의 라헬의 섬뜩한 웃음도, 갇힌게 자신이라는 걸 모르는 쿤을 비웃는 웃음이 아니었나 생각해 봅니다.","Jul 31, 2013"
naver,2,51,131,4961,84,0,비올레 운다ㅠㅠ,"May 17, 2013"
naver,2,51,131,4377,93,0,라헬 샹 욕나오려함 ㅋ,"May 17, 2013"
naver,2,51,131,3653,108,0,아~! 하나님 저 생퀴 죽이고 천국 가겠습니다.,"May 18, 2013"
naver,2,52,132,56312,299,19,쿤은 나오려다 왕난이의 폭탄을 맞고 기절했다 240人,"May 09, 2013"
naver,2,52,132,34362,200,3,몬스터 볼이 최초로 값지게 쓰였다,"May 13, 2013"
naver,2,52,132,28972,231,1,얼른 꺼내드리렴 구ㅣ하신분이란다,"May 13, 2013"
naver,2,52,132,26054,287,2,자왕난 님께서 '쿤 아게로 아그니스'를 흭득하셨습니다.,"May 14, 2013"
naver,2,52,132,18865,756,5,신의 탑을 안 본 사람은 있어도 한번 본 사람은 없을것이다.진짜 명작임.,"May 18, 2013"
naver,2,52,132,16479,175,2,밤이말로하지않고등대로대화한이유는쿤을살리기위해쿤에게포켓을날렸기때문에,"May 17, 2013"
naver,2,52,132,11444,224,4,"쿤:젠장,좀나와볼까?음?자왕난:부숴야되!(폭탄을던지며) 쿤:...ㅅㅂ(기절)","May 31, 2013"
naver,2,52,132,7762,179,0,쿤은 기절한것두..♥,"May 18, 2013"
naver,2,52,132,6784,136,0,쿠니쿠니쿤을 줍다니 왕난이 계탔네~~,"May 15, 2013"
naver,2,52,132,6357,107,0,앜ㅋㅋㅋ미친ㅋㅋㅋ베댓존나웃곀ㅋㅋㅋㅋ,"May 16, 2013"
naver,2,52,132,4521,224,2,자왕난 : 쿤 이제 넌 내꺼야!!쿤 : 쿤카~~츄!!  해설 : 자왕난은 새로운 친구 '쿤'과 함께 앞으로의 모험을 향해 나아간다!!,"Jun 20, 2013"
naver,2,52,132,3963,83,0,쿤 마지막컷 졸라 섹시하네ㅋㅋ,"May 29, 2013"
naver,2,52,132,3602,54,6,왕난이는 포지션이 머여??,"May 25, 2013"
naver,2,52,132,3564,55,0,밤 적령권 복사한건가요 ㅋㅋㅋ,"May 28, 2013"
naver,2,52,132,3145,41,0,왕난이가 오랜만에 도움이 되는 일을 했습니다,"May 26, 2013"
naver,2,53,133,57765,322,12,악어가 나오면 개그 만화로 변하는 불편한 진실,"May 09, 2013"
naver,2,53,133,41885,731,8,사실 신의탑의 주인공은 악어입니다,"May 12, 2013"
naver,2,53,133,32849,235,3,오리지널 레전드들이당.,"May 09, 2013"
naver,2,53,133,22103,519,0,저거 떄문에 이수네 팀이 지금 비올레를 잡고 있구나 아하 ㅋㅋㅋ 어쨋든 라크 ㅎㅎ 반갑네 ㅋㅋ,"May 15, 2013"
naver,2,53,133,14372,242,8,라헬때문이야,"May 14, 2013"
naver,2,53,133,10721,170,0,악어당!!!!!,"May 07, 2013"
naver,2,53,133,10075,143,0,우리이수팀 왜이리변한건가유ㅠㅜㅜㅜㅜ근데도 멋지구려ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,"May 15, 2013"
naver,2,53,133,6735,116,2,당신은 지금 동물원에 와 있습니다ㅋㅋ,"May 16, 2013"
naver,2,53,133,5408,111,0,악어꼬봉,"May 12, 2013"
naver,2,53,133,5188,107,0,라크당!!,"May 16, 2013"
naver,2,53,133,4647,108,0,가는길에 유한성을 만나 미니가 되겠지,"May 17, 2013"
naver,2,53,133,4641,68,0,"악어 ""사기 치고 있네"" ㅋㅋ","May 17, 2013"
naver,2,53,133,4353,104,1,어 잠만 비선별인원인게 라헬이 밤을 배신한 이유라고? 헐 떡밥을 덥석 물어주지,"May 17, 2013"
naver,2,53,133,3990,99,4,화련 많이 이뻐졌다,"May 17, 2013"
naver,2,53,133,3377,49,0,악어 천재임,"May 12, 2013"
naver,2,54,134,43095,359,10,화련나올때마다 느끼는건데 작가가 화련만 특별히 신경써서 그리는듯...ㅋㅋㅋ,"May 12, 2013"
naver,2,54,134,32436,311,7,쿤은잘생겨서 모든게용서되는거같아,"May 07, 2013"
naver,2,54,134,29451,270,1,화련이제일오묘한존재인듯,"May 11, 2013"
naver,2,54,134,24074,295,0,확실히 밤도 좋지만 치사하고 악랄한 쿤도 매력적이야ㅎㅎ,"May 01, 2013"
naver,2,54,134,21149,335,11,화련은 착한애인지 나쁜애인지 모르겠다,"May 16, 2013"
naver,2,54,134,16838,180,1,쿤 허세같은데 진짜 대사만 보면 아련해....,"May 17, 2013"
naver,2,54,134,9887,254,0,가시보러왓다가화련보고지림,"May 12, 2013"
naver,2,54,134,9714,170,0,비올레 막컷 표정봐.. 새침해.. 츤츤츤 게다가 어디서 밤덕냄새가 나네 쿤이 나와서 그런가ㅋㅋㅋㅋㅋㅋ,"May 16, 2013"
naver,2,54,134,5424,122,0,가시보러왓어요,"May 12, 2013"
naver,2,54,134,5214,85,4,빨강머리 파랑머리 노랑머리,"May 11, 2013"
naver,2,54,134,4625,230,2,가시가 뭔지 궁금한 사람 추천,"May 26, 2013"
naver,2,54,134,3964,135,0,(작가의 말) + 내 안을 파고드는 가시가되어 ~ 제발 가라고 ~ 아주 가라고~ 애써도 나를 괴롭히는데~~~ 제가알기론 34주 top 100 방송3사 1위  6달동안 노래방서 1000만번 불림 대한민국 기네스 기록을 가진 노래입니다 제목  : 가시 가수  : 버즈,"May 18, 2013"
naver,2,54,134,3747,88,0,원래 잘생긴것들이 다그래♥쿤처럼 말야♥,"May 18, 2013"
naver,2,54,134,3543,94,0,살아있는 인형...쿤....♥♥♥♥♥♥대박 어쩜 저렇게 이쁘지.....,"May 15, 2013"
naver,2,54,134,2730,50,2,가~시~가 되어~ 제발가라고~ 아~주가라고~,"May 12, 2013"
naver,2,55,135,33792,192,5,팀개쩐다,"May 08, 2013"
naver,2,55,135,29804,833,9,▼이수가 세진 않은데 쿤보다 똑똑하대요 작가님이,"May 18, 2013"
naver,2,55,135,23989,552,6,이화야?전부터생각했는데목표물못맞추면목표물말고딴데다쏘면맞지않겟니?,"May 21, 2013"
naver,2,55,135,18862,242,0,"의사를불러줘,단ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ","May 19, 2013"
naver,2,55,135,16720,198,2,눈깔귀신이랑 도마뱀 이수 등등 겁나오랫만에 보면서 심장떨려,"May 24, 2013"
naver,2,55,135,9285,276,0,나는신의탑이좋는가봉가,"May 05, 2013"
naver,2,55,135,8822,137,0,신은 이수에게 쿤 이상의 지능을 주셨지만 다른건 앗아갔나봄,"May 23, 2013"
naver,2,55,135,7657,148,0,이수가 딴사람같네,"May 07, 2013"
naver,2,55,135,5769,484,1,저거 문어들고있는에가 그 부리미임?,"May 12, 2013"
naver,2,55,135,4320,72,0,저 이불 업그레이드됐넼ㅋㅋㅋㅋㅋ,"May 27, 2013"
